# DM Label Debug: Face Sets
# ID, Type, Label Values
11253, face, -1
11254, face, -1
11255, face, -1
11256, face, 2
11257, face, -1
11258, face, -1
11259, face, -1
11260, face, 2
11261, face, -1
11262, face, -1
11263, face, -1
11264, face, 2
11265, face, -1
11266, face, -1
11267, face, -1
11268, face, 2
11269, face, -1
11270, face, -1
11271, face, -1
11272, face, 2
11273, face, -1
11274, face, -1
11275, face, -1
11276, face, 2
11277, face, -1
11278, face, -1
11279, face, -1
11280, face, 2
11281, face, -1
11282, face, -1
11283, face, -1
11284, face, 2
11285, face, -1
11286, face, -1
11287, face, -1
11288, face, 2
11289, face, -1
11290, face, -1
11291, face, -1
11292, face, 2
11293, face, -1
11294, face, -1
11295, face, -1
11296, face, 2
11297, face, -1
11298, face, -1
11299, face, -1
11300, face, 2
11301, face, -1
11302, face, -1
11303, face, -1
11304, face, 2
11305, face, -1
11306, face, -1
11307, face, -1
11308, face, 2
11309, face, -1
11310, face, -1
11311, face, -1
11312, face, 2
11313, face, -1
11314, face, -1
11315, face, -1
11316, face, 2
11317, face, -1
11318, face, -1
11319, face, -1
11320, face, 2
11321, face, -1
11322, face, -1
11323, face, -1
11324, face, 2
11325, face, -1
11326, face, -1
11327, face, -1
11328, face, 2
11329, face, -1
11330, face, -1
11331, face, -1
11332, face, 2
11333, face, -1
11334, face, -1
11335, face, -1
11336, face, 2
11337, face, -1
11338, face, -1
11339, face, -1
11340, face, 2
11341, face, -1
11342, face, -1
11343, face, -1
11344, face, 2
11345, face, -1
11346, face, -1
11347, face, -1
11348, face, 2
11349, face, -1
11350, face, -1
11351, face, -1
11352, face, 2
11353, face, 1
11354, face, -1
11355, face, -1
11356, face, 2
11357, face, 1
11358, face, -1
11359, face, -1
11360, face, -1
11361, face, 2
11362, face, -1
11363, face, -1
11364, face, -1
11365, face, 2
11366, face, -1
11367, face, -1
11368, face, -1
11369, face, 2
11370, face, -1
11371, face, -1
11372, face, -1
11373, face, 2
11374, face, -1
11375, face, -1
11376, face, -1
11377, face, 2
11378, face, -1
11379, face, -1
11380, face, -1
11381, face, 2
11382, face, -1
11383, face, -1
11384, face, -1
11385, face, 2
11386, face, -1
11387, face, -1
11388, face, -1
11389, face, 2
11390, face, -1
11391, face, -1
11392, face, -1
11393, face, 2
11394, face, -1
11395, face, -1
11396, face, -1
11397, face, 2
11398, face, -1
11399, face, -1
11400, face, -1
11401, face, 2
11402, face, -1
11403, face, -1
11404, face, -1
11405, face, 2
11406, face, -1
11407, face, -1
11408, face, -1
11409, face, 2
11410, face, -1
11411, face, -1
11412, face, -1
11413, face, 2
11414, face, -1
11415, face, -1
11416, face, -1
11417, face, 2
11418, face, -1
11419, face, -1
11420, face, -1
11421, face, 2
11422, face, -1
11423, face, -1
11424, face, -1
11425, face, 2
11426, face, -1
11427, face, -1
11428, face, -1
11429, face, 2
11430, face, -1
11431, face, -1
11432, face, -1
11433, face, 2
11434, face, -1
11435, face, -1
11436, face, -1
11437, face, 2
11438, face, -1
11439, face, -1
11440, face, -1
11441, face, 2
11442, face, -1
11443, face, -1
11444, face, -1
11445, face, 2
11446, face, -1
11447, face, -1
11448, face, -1
11449, face, 2
11450, face, -1
11451, face, -1
11452, face, -1
11453, face, 2
11454, face, -1
11455, face, -1
11456, face, -1
11457, face, 2
11458, face, -1
11459, face, -1
11460, face, -1
11461, face, 2
11462, face, -1
11463, face, -1
11464, face, -1
11465, face, 2
11466, face, -1
11467, face, -1
11468, face, -1
11469, face, 2
11470, face, -1
11471, face, -1
11472, face, -1
11473, face, 2
11474, face, -1
11475, face, -1
11476, face, -1
11477, face, 2
11478, face, -1
11479, face, -1
11480, face, -1
11481, face, 2
11482, face, -1
11483, face, -1
11484, face, -1
11485, face, 2
11486, face, -1
11487, face, -1
11488, face, -1
11489, face, 2
11490, face, -1
11491, face, -1
11492, face, -1
11493, face, 2
11494, face, -1
11495, face, -1
11496, face, -1
11497, face, 2
11498, face, -1
11499, face, -1
11500, face, -1
11501, face, 2
11502, face, -1
11503, face, -1
11504, face, -1
11505, face, 2
11506, face, -1
11507, face, -1
11508, face, -1
11509, face, 2
11510, face, -1
11511, face, -1
11512, face, -1
11513, face, 2
11514, face, -1
11515, face, -1
11516, face, -1
11517, face, 2
11518, face, -1
11519, face, -1
11520, face, -1
11521, face, 2
11522, face, -1
11523, face, -1
11524, face, -1
11525, face, 2
11526, face, -1
11527, face, -1
11528, face, -1
11529, face, 2
11530, face, -1
11531, face, -1
11532, face, -1
11533, face, 2
11534, face, -1
11535, face, -1
11536, face, -1
11537, face, 2
11538, face, -1
11539, face, -1
11540, face, -1
11541, face, 2
11542, face, -1
11543, face, -1
11544, face, -1
11545, face, 2
11546, face, -1
11547, face, -1
11548, face, -1
11549, face, 2
11550, face, -1
11551, face, -1
11552, face, -1
11553, face, 2
11554, face, -1
11555, face, -1
11556, face, -1
11557, face, 2
11558, face, -1
11559, face, -1
11560, face, -1
11561, face, 2
11562, face, -1
11563, face, -1
11564, face, -1
11565, face, 2
11566, face, -1
11567, face, -1
11568, face, -1
11569, face, 2
11570, face, -1
11571, face, -1
11572, face, -1
11573, face, 2
11574, face, -1
11575, face, -1
11576, face, -1
11577, face, 2
11578, face, -1
11579, face, -1
11580, face, -1
11581, face, 2
11582, face, -1
11583, face, -1
11584, face, -1
11585, face, 2
11586, face, -1
11587, face, -1
11588, face, -1
11589, face, 2
11590, face, -1
11591, face, -1
11592, face, -1
11593, face, 2
11594, face, -1
11595, face, -1
11596, face, -1
11597, face, 2
11598, face, -1
11599, face, -1
11600, face, -1
11601, face, 2
11602, face, -1
11603, face, -1
11604, face, -1
11605, face, 2
11606, face, -1
11607, face, -1
11608, face, -1
11609, face, 2
11610, face, -1
11611, face, -1
11612, face, -1
11613, face, 2
11614, face, -1
11615, face, -1
11616, face, -1
11617, face, 2
11618, face, -1
11619, face, -1
11620, face, -1
11621, face, 2
11622, face, -1
11623, face, -1
11624, face, -1
11625, face, 2
11626, face, -1
11627, face, -1
11628, face, -1
11629, face, 2
11630, face, -1
11631, face, -1
11632, face, -1
11633, face, 2
11634, face, -1
11635, face, -1
11636, face, -1
11637, face, 2
11638, face, -1
11639, face, -1
11640, face, -1
11641, face, 2
11642, face, -1
11643, face, -1
11644, face, -1
11645, face, 2
11646, face, -1
11647, face, -1
11648, face, -1
11649, face, 2
11650, face, -1
11651, face, -1
11652, face, -1
11653, face, 2
11654, face, -1
11655, face, -1
11656, face, -1
11657, face, 2
11658, face, -1
11659, face, -1
11660, face, -1
11661, face, 2
11662, face, -1
11663, face, -1
11664, face, -1
11665, face, 2
11666, face, -1
11667, face, -1
11668, face, -1
11669, face, 2
11670, face, -1
11671, face, -1
11672, face, -1
11673, face, 2
11674, face, 1
11675, face, -1
11676, face, -1
11677, face, 2
11678, face, 1
11679, face, -1
11680, face, -1
11681, face, -1
11682, face, -1
11683, face, -1
11684, face, -1
11685, face, -1
11686, face, -1
11687, face, -1
11688, face, -1
11689, face, -1
11690, face, -1
11691, face, -1
11692, face, -1
11693, face, -1
11694, face, -1
11695, face, -1
11696, face, -1
11697, face, -1
11698, face, -1
11699, face, -1
11700, face, -1
11701, face, -1
11702, face, -1
11703, face, -1
11704, face, -1
11705, face, -1
11706, face, -1
11707, face, -1
11708, face, -1
11709, face, -1
11710, face, -1
11711, face, -1
11712, face, -1
11713, face, -1
11714, face, -1
11715, face, -1
11716, face, -1
11717, face, -1
11718, face, -1
11719, face, -1
11720, face, -1
11721, face, -1
11722, face, -1
11723, face, -1
11724, face, -1
11725, face, -1
11726, face, -1
11727, face, -1
11728, face, -1
11729, face, -1
11730, face, -1
11731, face, -1
11732, face, -1
11733, face, -1
11734, face, -1
11735, face, -1
11736, face, -1
11737, face, -1
11738, face, -1
11739, face, -1
11740, face, -1
11741, face, -1
11742, face, -1
11743, face, -1
11744, face, -1
11745, face, -1
11746, face, -1
11747, face, -1
11748, face, -1
11749, face, -1
11750, face, -1
11751, face, -1
11752, face, -1
11753, face, -1
11754, face, -1
11755, face, -1
11756, face, -1
11757, face, -1
11758, face, -1
11759, face, -1
11760, face, -1
11761, face, -1
11762, face, -1
11763, face, -1
11764, face, -1
11765, face, -1
11766, face, -1
11767, face, -1
11768, face, -1
11769, face, -1
11770, face, -1
11771, face, -1
11772, face, -1
11773, face, -1
11774, face, -1
11775, face, -1
11776, face, -1
11777, face, -1
11778, face, -1
11779, face, -1
11780, face, -1
11781, face, -1
11782, face, -1
11783, face, -1
11784, face, -1
11785, face, -1
11786, face, -1
11787, face, -1
11788, face, -1
11789, face, -1
11790, face, -1
11791, face, -1
11792, face, -1
11793, face, -1
11794, face, -1
11795, face, -1
11796, face, -1
11797, face, -1
11798, face, -1
11799, face, -1
11800, face, -1
11801, face, -1
11802, face, -1
11803, face, -1
11804, face, -1
11805, face, -1
11806, face, -1
11807, face, -1
11808, face, -1
11809, face, -1
11810, face, -1
11811, face, -1
11812, face, -1
11813, face, -1
11814, face, -1
11815, face, -1
11816, face, -1
11817, face, -1
11818, face, -1
11819, face, -1
11820, face, -1
11821, face, -1
11822, face, -1
11823, face, -1
11824, face, -1
11825, face, -1
11826, face, -1
11827, face, -1
11828, face, -1
11829, face, -1
11830, face, -1
11831, face, -1
11832, face, -1
11833, face, -1
11834, face, -1
11835, face, -1
11836, face, -1
11837, face, -1
11838, face, -1
11839, face, -1
11840, face, -1
11841, face, -1
11842, face, -1
11843, face, -1
11844, face, -1
11845, face, -1
11846, face, -1
11847, face, -1
11848, face, -1
11849, face, -1
11850, face, -1
11851, face, -1
11852, face, -1
11853, face, -1
11854, face, -1
11855, face, -1
11856, face, -1
11857, face, -1
11858, face, -1
11859, face, -1
11860, face, -1
11861, face, -1
11862, face, -1
11863, face, -1
11864, face, -1
11865, face, -1
11866, face, -1
11867, face, -1
11868, face, -1
11869, face, -1
11870, face, -1
11871, face, -1
11872, face, -1
11873, face, -1
11874, face, -1
11875, face, -1
11876, face, -1
11877, face, -1
11878, face, -1
11879, face, -1
11880, face, -1
11881, face, -1
11882, face, -1
11883, face, -1
11884, face, -1
11885, face, -1
11886, face, -1
11887, face, -1
11888, face, -1
11889, face, -1
11890, face, -1
11891, face, -1
11892, face, -1
11893, face, -1
11894, face, -1
11895, face, -1
11896, face, -1
11897, face, -1
11898, face, -1
11899, face, -1
11900, face, -1
11901, face, -1
11902, face, -1
11903, face, -1
11904, face, -1
11905, face, -1
11906, face, -1
11907, face, -1
11908, face, -1
11909, face, -1
11910, face, -1
11911, face, -1
11912, face, -1
11913, face, -1
11914, face, -1
11915, face, -1
11916, face, -1
11917, face, -1
11918, face, -1
11919, face, -1
11920, face, -1
11921, face, -1
11922, face, -1
11923, face, -1
11924, face, -1
11925, face, -1
11926, face, -1
11927, face, -1
11928, face, -1
11929, face, -1
11930, face, -1
11931, face, -1
11932, face, -1
11933, face, -1
11934, face, -1
11935, face, -1
11936, face, -1
11937, face, -1
11938, face, -1
11939, face, -1
11940, face, -1
11941, face, -1
11942, face, -1
11943, face, -1
11944, face, -1
11945, face, -1
11946, face, -1
11947, face, -1
11948, face, -1
11949, face, -1
11950, face, -1
11951, face, -1
11952, face, -1
11953, face, -1
11954, face, -1
11955, face, -1
11956, face, -1
11957, face, -1
11958, face, -1
11959, face, -1
11960, face, -1
11961, face, -1
11962, face, -1
11963, face, -1
11964, face, -1
11965, face, -1
11966, face, -1
11967, face, -1
11968, face, -1
11969, face, -1
11970, face, -1
11971, face, -1
11972, face, -1
11973, face, -1
11974, face, -1
11975, face, -1
11976, face, -1
11977, face, -1
11978, face, -1
11979, face, -1
11980, face, -1
11981, face, -1
11982, face, -1
11983, face, -1
11984, face, -1
11985, face, -1
11986, face, -1
11987, face, -1
11988, face, -1
11989, face, -1
11990, face, -1
11991, face, -1
11992, face, -1
11993, face, -1
11994, face, -1
11995, face, 1
11996, face, -1
11997, face, -1
11998, face, -1
11999, face, 1
12000, face, -1
12001, face, -1
12002, face, -1
12003, face, -1
12004, face, -1
12005, face, -1
12006, face, -1
12007, face, -1
12008, face, -1
12009, face, -1
12010, face, -1
12011, face, -1
12012, face, -1
12013, face, -1
12014, face, -1
12015, face, -1
12016, face, -1
12017, face, -1
12018, face, -1
12019, face, -1
12020, face, -1
12021, face, -1
12022, face, -1
12023, face, -1
12024, face, -1
12025, face, -1
12026, face, -1
12027, face, -1
12028, face, -1
12029, face, -1
12030, face, -1
12031, face, -1
12032, face, -1
12033, face, -1
12034, face, -1
12035, face, -1
12036, face, -1
12037, face, -1
12038, face, -1
12039, face, -1
12040, face, -1
12041, face, -1
12042, face, -1
12043, face, -1
12044, face, -1
12045, face, -1
12046, face, -1
12047, face, -1
12048, face, -1
12049, face, -1
12050, face, -1
12051, face, -1
12052, face, -1
12053, face, -1
12054, face, -1
12055, face, -1
12056, face, -1
12057, face, -1
12058, face, -1
12059, face, -1
12060, face, -1
12061, face, -1
12062, face, -1
12063, face, -1
12064, face, -1
12065, face, -1
12066, face, -1
12067, face, -1
12068, face, -1
12069, face, -1
12070, face, -1
12071, face, -1
12072, face, -1
12073, face, -1
12074, face, -1
12075, face, -1
12076, face, -1
12077, face, -1
12078, face, -1
12079, face, -1
12080, face, -1
12081, face, -1
12082, face, -1
12083, face, -1
12084, face, -1
12085, face, -1
12086, face, -1
12087, face, -1
12088, face, -1
12089, face, -1
12090, face, -1
12091, face, -1
12092, face, -1
12093, face, -1
12094, face, -1
12095, face, -1
12096, face, -1
12097, face, -1
12098, face, -1
12099, face, -1
12100, face, -1
12101, face, -1
12102, face, -1
12103, face, -1
12104, face, -1
12105, face, -1
12106, face, -1
12107, face, -1
12108, face, -1
12109, face, -1
12110, face, -1
12111, face, -1
12112, face, -1
12113, face, -1
12114, face, -1
12115, face, -1
12116, face, -1
12117, face, -1
12118, face, -1
12119, face, -1
12120, face, -1
12121, face, -1
12122, face, -1
12123, face, -1
12124, face, -1
12125, face, -1
12126, face, -1
12127, face, -1
12128, face, -1
12129, face, -1
12130, face, -1
12131, face, -1
12132, face, -1
12133, face, -1
12134, face, -1
12135, face, -1
12136, face, -1
12137, face, -1
12138, face, -1
12139, face, -1
12140, face, -1
12141, face, -1
12142, face, -1
12143, face, -1
12144, face, -1
12145, face, -1
12146, face, -1
12147, face, -1
12148, face, -1
12149, face, -1
12150, face, -1
12151, face, -1
12152, face, -1
12153, face, -1
12154, face, -1
12155, face, -1
12156, face, -1
12157, face, -1
12158, face, -1
12159, face, -1
12160, face, -1
12161, face, -1
12162, face, -1
12163, face, -1
12164, face, -1
12165, face, -1
12166, face, -1
12167, face, -1
12168, face, -1
12169, face, -1
12170, face, -1
12171, face, -1
12172, face, -1
12173, face, -1
12174, face, -1
12175, face, -1
12176, face, -1
12177, face, -1
12178, face, -1
12179, face, -1
12180, face, -1
12181, face, -1
12182, face, -1
12183, face, -1
12184, face, -1
12185, face, -1
12186, face, -1
12187, face, -1
12188, face, -1
12189, face, -1
12190, face, -1
12191, face, -1
12192, face, -1
12193, face, -1
12194, face, -1
12195, face, -1
12196, face, -1
12197, face, -1
12198, face, -1
12199, face, -1
12200, face, -1
12201, face, -1
12202, face, -1
12203, face, -1
12204, face, -1
12205, face, -1
12206, face, -1
12207, face, -1
12208, face, -1
12209, face, -1
12210, face, -1
12211, face, -1
12212, face, -1
12213, face, -1
12214, face, -1
12215, face, -1
12216, face, -1
12217, face, -1
12218, face, -1
12219, face, -1
12220, face, -1
12221, face, -1
12222, face, -1
12223, face, -1
12224, face, -1
12225, face, -1
12226, face, -1
12227, face, -1
12228, face, -1
12229, face, -1
12230, face, -1
12231, face, -1
12232, face, -1
12233, face, -1
12234, face, -1
12235, face, -1
12236, face, -1
12237, face, 1
12238, face, -1
12239, face, -1
12240, face, 1
12241, face, -1
12242, face, -1
12243, face, -1
12244, face, -1
12245, face, -1
12246, face, -1
12247, face, -1
12248, face, -1
12249, face, -1
12250, face, -1
12251, face, -1
12252, face, -1
12253, face, -1
12254, face, -1
12255, face, -1
12256, face, -1
12257, face, -1
12258, face, -1
12259, face, -1
12260, face, -1
12261, face, -1
12262, face, -1
12263, face, -1
12264, face, -1
12265, face, -1
12266, face, -1
12267, face, -1
12268, face, -1
12269, face, -1
12270, face, -1
12271, face, -1
12272, face, -1
12273, face, -1
12274, face, -1
12275, face, -1
12276, face, -1
12277, face, -1
12278, face, -1
12279, face, -1
12280, face, -1
12281, face, -1
12282, face, -1
12283, face, -1
12284, face, -1
12285, face, -1
12286, face, -1
12287, face, -1
12288, face, -1
12289, face, -1
12290, face, -1
12291, face, -1
12292, face, -1
12293, face, -1
12294, face, -1
12295, face, -1
12296, face, -1
12297, face, -1
12298, face, -1
12299, face, -1
12300, face, -1
12301, face, -1
12302, face, -1
12303, face, -1
12304, face, -1
12305, face, -1
12306, face, -1
12307, face, -1
12308, face, -1
12309, face, -1
12310, face, -1
12311, face, -1
12312, face, -1
12313, face, -1
12314, face, -1
12315, face, -1
12316, face, -1
12317, face, -1
12318, face, -1
12319, face, -1
12320, face, -1
12321, face, -1
12322, face, -1
12323, face, -1
12324, face, -1
12325, face, -1
12326, face, -1
12327, face, -1
12328, face, -1
12329, face, -1
12330, face, -1
12331, face, -1
12332, face, -1
12333, face, -1
12334, face, -1
12335, face, -1
12336, face, -1
12337, face, -1
12338, face, -1
12339, face, -1
12340, face, -1
12341, face, -1
12342, face, -1
12343, face, -1
12344, face, -1
12345, face, -1
12346, face, -1
12347, face, -1
12348, face, -1
12349, face, -1
12350, face, -1
12351, face, -1
12352, face, -1
12353, face, -1
12354, face, -1
12355, face, -1
12356, face, -1
12357, face, -1
12358, face, -1
12359, face, -1
12360, face, -1
12361, face, -1
12362, face, -1
12363, face, -1
12364, face, -1
12365, face, -1
12366, face, -1
12367, face, -1
12368, face, -1
12369, face, -1
12370, face, -1
12371, face, -1
12372, face, -1
12373, face, -1
12374, face, -1
12375, face, -1
12376, face, -1
12377, face, -1
12378, face, -1
12379, face, -1
12380, face, -1
12381, face, -1
12382, face, -1
12383, face, -1
12384, face, -1
12385, face, -1
12386, face, -1
12387, face, -1
12388, face, -1
12389, face, -1
12390, face, -1
12391, face, -1
12392, face, -1
12393, face, -1
12394, face, -1
12395, face, -1
12396, face, -1
12397, face, -1
12398, face, -1
12399, face, -1
12400, face, -1
12401, face, -1
12402, face, -1
12403, face, -1
12404, face, -1
12405, face, -1
12406, face, -1
12407, face, -1
12408, face, -1
12409, face, -1
12410, face, -1
12411, face, -1
12412, face, -1
12413, face, -1
12414, face, -1
12415, face, -1
12416, face, -1
12417, face, -1
12418, face, -1
12419, face, -1
12420, face, -1
12421, face, -1
12422, face, -1
12423, face, -1
12424, face, -1
12425, face, -1
12426, face, -1
12427, face, -1
12428, face, -1
12429, face, -1
12430, face, -1
12431, face, -1
12432, face, -1
12433, face, -1
12434, face, -1
12435, face, -1
12436, face, -1
12437, face, -1
12438, face, -1
12439, face, -1
12440, face, -1
12441, face, -1
12442, face, -1
12443, face, -1
12444, face, -1
12445, face, -1
12446, face, -1
12447, face, -1
12448, face, -1
12449, face, -1
12450, face, -1
12451, face, -1
12452, face, -1
12453, face, -1
12454, face, -1
12455, face, -1
12456, face, -1
12457, face, -1
12458, face, -1
12459, face, -1
12460, face, -1
12461, face, -1
12462, face, -1
12463, face, -1
12464, face, -1
12465, face, -1
12466, face, -1
12467, face, -1
12468, face, -1
12469, face, -1
12470, face, -1
12471, face, -1
12472, face, -1
12473, face, -1
12474, face, -1
12475, face, -1
12476, face, -1
12477, face, -1
12478, face, 1
12479, face, -1
12480, face, -1
12481, face, 1
12482, face, -1
12483, face, -1
12484, face, -1
12485, face, -1
12486, face, -1
12487, face, -1
12488, face, -1
12489, face, -1
12490, face, -1
12491, face, -1
12492, face, -1
12493, face, -1
12494, face, -1
12495, face, -1
12496, face, -1
12497, face, -1
12498, face, -1
12499, face, -1
12500, face, -1
12501, face, -1
12502, face, -1
12503, face, -1
12504, face, -1
12505, face, -1
12506, face, -1
12507, face, -1
12508, face, -1
12509, face, -1
12510, face, -1
12511, face, -1
12512, face, -1
12513, face, -1
12514, face, -1
12515, face, -1
12516, face, -1
12517, face, -1
12518, face, -1
12519, face, -1
12520, face, -1
12521, face, -1
12522, face, -1
12523, face, -1
12524, face, -1
12525, face, -1
12526, face, -1
12527, face, -1
12528, face, -1
12529, face, -1
12530, face, -1
12531, face, -1
12532, face, -1
12533, face, -1
12534, face, -1
12535, face, -1
12536, face, -1
12537, face, -1
12538, face, -1
12539, face, -1
12540, face, -1
12541, face, -1
12542, face, -1
12543, face, -1
12544, face, -1
12545, face, -1
12546, face, -1
12547, face, -1
12548, face, -1
12549, face, -1
12550, face, -1
12551, face, -1
12552, face, -1
12553, face, -1
12554, face, -1
12555, face, -1
12556, face, -1
12557, face, -1
12558, face, -1
12559, face, -1
12560, face, -1
12561, face, -1
12562, face, -1
12563, face, -1
12564, face, -1
12565, face, -1
12566, face, -1
12567, face, -1
12568, face, -1
12569, face, -1
12570, face, -1
12571, face, -1
12572, face, -1
12573, face, -1
12574, face, -1
12575, face, -1
12576, face, -1
12577, face, -1
12578, face, -1
12579, face, -1
12580, face, -1
12581, face, -1
12582, face, -1
12583, face, -1
12584, face, -1
12585, face, -1
12586, face, -1
12587, face, -1
12588, face, -1
12589, face, -1
12590, face, -1
12591, face, -1
12592, face, -1
12593, face, -1
12594, face, -1
12595, face, -1
12596, face, -1
12597, face, -1
12598, face, -1
12599, face, -1
12600, face, -1
12601, face, -1
12602, face, -1
12603, face, -1
12604, face, -1
12605, face, -1
12606, face, -1
12607, face, -1
12608, face, -1
12609, face, -1
12610, face, -1
12611, face, -1
12612, face, -1
12613, face, -1
12614, face, -1
12615, face, -1
12616, face, -1
12617, face, -1
12618, face, -1
12619, face, -1
12620, face, -1
12621, face, -1
12622, face, -1
12623, face, -1
12624, face, -1
12625, face, -1
12626, face, -1
12627, face, -1
12628, face, -1
12629, face, -1
12630, face, -1
12631, face, -1
12632, face, -1
12633, face, -1
12634, face, -1
12635, face, -1
12636, face, -1
12637, face, -1
12638, face, -1
12639, face, -1
12640, face, -1
12641, face, -1
12642, face, -1
12643, face, -1
12644, face, -1
12645, face, -1
12646, face, -1
12647, face, -1
12648, face, -1
12649, face, -1
12650, face, -1
12651, face, -1
12652, face, -1
12653, face, -1
12654, face, -1
12655, face, -1
12656, face, -1
12657, face, -1
12658, face, -1
12659, face, -1
12660, face, -1
12661, face, -1
12662, face, -1
12663, face, -1
12664, face, -1
12665, face, -1
12666, face, -1
12667, face, -1
12668, face, -1
12669, face, -1
12670, face, -1
12671, face, -1
12672, face, -1
12673, face, -1
12674, face, -1
12675, face, -1
12676, face, -1
12677, face, -1
12678, face, -1
12679, face, -1
12680, face, -1
12681, face, -1
12682, face, -1
12683, face, -1
12684, face, -1
12685, face, -1
12686, face, -1
12687, face, -1
12688, face, -1
12689, face, -1
12690, face, -1
12691, face, -1
12692, face, -1
12693, face, -1
12694, face, -1
12695, face, -1
12696, face, -1
12697, face, -1
12698, face, -1
12699, face, -1
12700, face, -1
12701, face, -1
12702, face, -1
12703, face, -1
12704, face, -1
12705, face, -1
12706, face, -1
12707, face, -1
12708, face, -1
12709, face, -1
12710, face, -1
12711, face, -1
12712, face, -1
12713, face, -1
12714, face, -1
12715, face, -1
12716, face, -1
12717, face, -1
12718, face, -1
12719, face, 1
12720, face, -1
12721, face, -1
12722, face, 1
12723, face, -1
12724, face, -1
12725, face, -1
12726, face, -1
12727, face, -1
12728, face, -1
12729, face, -1
12730, face, -1
12731, face, -1
12732, face, -1
12733, face, -1
12734, face, -1
12735, face, -1
12736, face, -1
12737, face, -1
12738, face, -1
12739, face, -1
12740, face, -1
12741, face, -1
12742, face, -1
12743, face, -1
12744, face, -1
12745, face, -1
12746, face, -1
12747, face, -1
12748, face, -1
12749, face, -1
12750, face, -1
12751, face, -1
12752, face, -1
12753, face, -1
12754, face, -1
12755, face, -1
12756, face, -1
12757, face, -1
12758, face, -1
12759, face, -1
12760, face, -1
12761, face, -1
12762, face, -1
12763, face, -1
12764, face, -1
12765, face, -1
12766, face, -1
12767, face, -1
12768, face, -1
12769, face, -1
12770, face, -1
12771, face, -1
12772, face, -1
12773, face, -1
12774, face, -1
12775, face, -1
12776, face, -1
12777, face, -1
12778, face, -1
12779, face, -1
12780, face, -1
12781, face, -1
12782, face, -1
12783, face, -1
12784, face, -1
12785, face, -1
12786, face, -1
12787, face, -1
12788, face, -1
12789, face, -1
12790, face, -1
12791, face, -1
12792, face, -1
12793, face, -1
12794, face, -1
12795, face, -1
12796, face, -1
12797, face, -1
12798, face, -1
12799, face, -1
12800, face, -1
12801, face, -1
12802, face, -1
12803, face, -1
12804, face, -1
12805, face, -1
12806, face, -1
12807, face, -1
12808, face, -1
12809, face, -1
12810, face, -1
12811, face, -1
12812, face, -1
12813, face, -1
12814, face, -1
12815, face, -1
12816, face, -1
12817, face, -1
12818, face, -1
12819, face, -1
12820, face, -1
12821, face, -1
12822, face, -1
12823, face, -1
12824, face, -1
12825, face, -1
12826, face, -1
12827, face, -1
12828, face, -1
12829, face, -1
12830, face, -1
12831, face, -1
12832, face, -1
12833, face, -1
12834, face, -1
12835, face, -1
12836, face, -1
12837, face, -1
12838, face, -1
12839, face, -1
12840, face, -1
12841, face, -1
12842, face, -1
12843, face, -1
12844, face, -1
12845, face, -1
12846, face, -1
12847, face, -1
12848, face, -1
12849, face, -1
12850, face, -1
12851, face, -1
12852, face, -1
12853, face, -1
12854, face, -1
12855, face, -1
12856, face, -1
12857, face, -1
12858, face, -1
12859, face, -1
12860, face, -1
12861, face, -1
12862, face, -1
12863, face, -1
12864, face, -1
12865, face, -1
12866, face, -1
12867, face, -1
12868, face, -1
12869, face, -1
12870, face, -1
12871, face, -1
12872, face, -1
12873, face, -1
12874, face, -1
12875, face, -1
12876, face, -1
12877, face, -1
12878, face, -1
12879, face, -1
12880, face, -1
12881, face, -1
12882, face, -1
12883, face, -1
12884, face, -1
12885, face, -1
12886, face, -1
12887, face, -1
12888, face, -1
12889, face, -1
12890, face, -1
12891, face, -1
12892, face, -1
12893, face, -1
12894, face, -1
12895, face, -1
12896, face, -1
12897, face, -1
12898, face, -1
12899, face, -1
12900, face, -1
12901, face, -1
12902, face, -1
12903, face, -1
12904, face, -1
12905, face, -1
12906, face, -1
12907, face, -1
12908, face, -1
12909, face, -1
12910, face, -1
12911, face, -1
12912, face, -1
12913, face, -1
12914, face, -1
12915, face, -1
12916, face, -1
12917, face, -1
12918, face, -1
12919, face, -1
12920, face, -1
12921, face, -1
12922, face, -1
12923, face, -1
12924, face, -1
12925, face, -1
12926, face, -1
12927, face, -1
12928, face, -1
12929, face, -1
12930, face, -1
12931, face, -1
12932, face, -1
12933, face, -1
12934, face, -1
12935, face, -1
12936, face, -1
12937, face, -1
12938, face, -1
12939, face, -1
12940, face, -1
12941, face, -1
12942, face, -1
12943, face, -1
12944, face, -1
12945, face, -1
12946, face, -1
12947, face, -1
12948, face, -1
12949, face, -1
12950, face, -1
12951, face, -1
12952, face, -1
12953, face, -1
12954, face, -1
12955, face, -1
12956, face, -1
12957, face, -1
12958, face, -1
12959, face, -1
12960, face, 1
12961, face, -1
12962, face, -1
12963, face, 1
12964, face, -1
12965, face, -1
12966, face, -1
12967, face, -1
12968, face, -1
12969, face, -1
12970, face, -1
12971, face, -1
12972, face, -1
12973, face, -1
12974, face, -1
12975, face, -1
12976, face, -1
12977, face, -1
12978, face, -1
12979, face, -1
12980, face, -1
12981, face, -1
12982, face, -1
12983, face, -1
12984, face, -1
12985, face, -1
12986, face, -1
12987, face, -1
12988, face, -1
12989, face, -1
12990, face, -1
12991, face, -1
12992, face, -1
12993, face, -1
12994, face, -1
12995, face, -1
12996, face, -1
12997, face, -1
12998, face, -1
