PointID,X,Y,Z
82,0.00482963,0.0012941,0.025
83,0.00482963,0.0012941,0.025625
84,0.00482963,0.0012941,0.02625
85,0.00482963,0.0012941,0.026875
86,0.00482963,0.0012941,0.0275
87,0.00482963,0.0012941,0.028125
88,0.00482963,0.0012941,0.02875
89,0.00482963,0.0012941,0.029375
90,0.00482963,0.0012941,0.03
91,0.00482963,0.0012941,0.030625
92,0.00482963,0.0012941,0.03125
93,0.00482963,0.0012941,0.031875
94,0.00482963,0.0012941,0.0325
95,0.00482963,0.0012941,0.033125
96,0.00482963,0.0012941,0.03375
97,0.00482963,0.0012941,0.034375
98,0.00482963,0.0012941,0.035
99,0.00482963,0.0012941,0.035625
100,0.00482963,0.0012941,0.03625
101,0.00482963,0.0012941,0.036875
102,0.00433013,0.0025,0.025
103,0.00433013,0.0025,0.025625
104,0.00433013,0.0025,0.02625
105,0.00433013,0.0025,0.026875
106,0.00433013,0.0025,0.0275
107,0.00433013,0.0025,0.028125
108,0.00433013,0.0025,0.02875
109,0.00433013,0.0025,0.029375
110,0.00433013,0.0025,0.03
111,0.00433013,0.0025,0.030625
112,0.00433013,0.0025,0.03125
113,0.00433013,0.0025,0.031875
114,0.00433013,0.0025,0.0325
115,0.00433013,0.0025,0.033125
116,0.00433013,0.0025,0.03375
117,0.00433013,0.0025,0.034375
118,0.00433013,0.0025,0.035
119,0.00433013,0.0025,0.035625
120,0.00433013,0.0025,0.03625
121,0.00433013,0.0025,0.036875
122,0.00353553,0.00353553,0.025
123,0.00353553,0.00353553,0.025625
124,0.00353553,0.00353553,0.02625
125,0.00353553,0.00353553,0.026875
126,0.00353553,0.00353553,0.0275
127,0.00353553,0.00353553,0.028125
128,0.00353553,0.00353553,0.02875
129,0.00353553,0.00353553,0.029375
130,0.00353553,0.00353553,0.03
131,0.00353553,0.00353553,0.030625
132,0.00353553,0.00353553,0.03125
133,0.00353553,0.00353553,0.031875
134,0.00353553,0.00353553,0.0325
135,0.00353553,0.00353553,0.033125
136,0.00353553,0.00353553,0.03375
137,0.00353553,0.00353553,0.034375
138,0.00353553,0.00353553,0.035
139,0.00353553,0.00353553,0.035625
140,0.00353553,0.00353553,0.03625
141,0.00353553,0.00353553,0.036875
142,0.0025,0.00433013,0.025
143,0.0025,0.00433013,0.025625
144,0.0025,0.00433013,0.02625
145,0.0025,0.00433013,0.026875
146,0.0025,0.00433013,0.0275
147,0.0025,0.00433013,0.028125
148,0.0025,0.00433013,0.02875
149,0.0025,0.00433013,0.029375
150,0.0025,0.00433013,0.03
151,0.0025,0.00433013,0.030625
152,0.0025,0.00433013,0.03125
153,0.0025,0.00433013,0.031875
154,0.0025,0.00433013,0.0325
155,0.0025,0.00433013,0.033125
156,0.0025,0.00433013,0.03375
157,0.0025,0.00433013,0.034375
158,0.0025,0.00433013,0.035
159,0.0025,0.00433013,0.035625
160,0.0025,0.00433013,0.03625
161,0.0025,0.00433013,0.036875
162,0.0012941,0.00482963,0.025
163,0.0012941,0.00482963,0.025625
164,0.0012941,0.00482963,0.02625
165,0.0012941,0.00482963,0.026875
166,0.0012941,0.00482963,0.0275
167,0.0012941,0.00482963,0.028125
168,0.0012941,0.00482963,0.02875
169,0.0012941,0.00482963,0.029375
170,0.0012941,0.00482963,0.03
171,0.0012941,0.00482963,0.030625
172,0.0012941,0.00482963,0.03125
173,0.0012941,0.00482963,0.031875
174,0.0012941,0.00482963,0.0325
175,0.0012941,0.00482963,0.033125
176,0.0012941,0.00482963,0.03375
177,0.0012941,0.00482963,0.034375
178,0.0012941,0.00482963,0.035
179,0.0012941,0.00482963,0.035625
180,0.0012941,0.00482963,0.03625
181,0.0012941,0.00482963,0.036875
182,0.0012941,0.00482963,0.0375
183,-0.0012941,0.00482963,0.025
184,-0.0012941,0.00482963,0.025625
185,-0.0012941,0.00482963,0.02625
186,-0.0012941,0.00482963,0.026875
187,-0.0012941,0.00482963,0.0275
188,-0.0012941,0.00482963,0.028125
189,-0.0012941,0.00482963,0.02875
190,-0.0012941,0.00482963,0.029375
191,-0.0012941,0.00482963,0.03
192,-0.0012941,0.00482963,0.030625
193,-0.0012941,0.00482963,0.03125
194,-0.0012941,0.00482963,0.031875
195,-0.0012941,0.00482963,0.0325
196,-0.0012941,0.00482963,0.033125
197,-0.0012941,0.00482963,0.03375
198,-0.0012941,0.00482963,0.034375
199,-0.0012941,0.00482963,0.035
200,-0.0012941,0.00482963,0.035625
201,-0.0012941,0.00482963,0.03625
202,-0.0012941,0.00482963,0.036875
203,-0.0012941,0.00482963,0.0375
204,-0.0025,0.00433013,0.025
205,-0.0025,0.00433013,0.025625
206,-0.0025,0.00433013,0.02625
207,-0.0025,0.00433013,0.026875
208,-0.0025,0.00433013,0.0275
209,-0.0025,0.00433013,0.028125
210,-0.0025,0.00433013,0.02875
211,-0.0025,0.00433013,0.029375
212,-0.0025,0.00433013,0.03
213,-0.0025,0.00433013,0.030625
214,-0.0025,0.00433013,0.03125
215,-0.0025,0.00433013,0.031875
216,-0.0025,0.00433013,0.0325
217,-0.0025,0.00433013,0.033125
218,-0.0025,0.00433013,0.03375
219,-0.0025,0.00433013,0.034375
220,-0.0025,0.00433013,0.035
221,-0.0025,0.00433013,0.035625
222,-0.0025,0.00433013,0.03625
223,-0.0025,0.00433013,0.036875
224,-0.0025,0.00433013,0.0375
225,-0.00353553,0.00353553,0.025
226,-0.00353553,0.00353553,0.025625
227,-0.00353553,0.00353553,0.02625
228,-0.00353553,0.00353553,0.026875
229,-0.00353553,0.00353553,0.0275
230,-0.00353553,0.00353553,0.028125
231,-0.00353553,0.00353553,0.02875
232,-0.00353553,0.00353553,0.029375
233,-0.00353553,0.00353553,0.03
234,-0.00353553,0.00353553,0.030625
235,-0.00353553,0.00353553,0.03125
236,-0.00353553,0.00353553,0.031875
237,-0.00353553,0.00353553,0.0325
238,-0.00353553,0.00353553,0.033125
239,-0.00353553,0.00353553,0.03375
240,-0.00353553,0.00353553,0.034375
241,-0.00353553,0.00353553,0.035
242,-0.00353553,0.00353553,0.035625
243,-0.00353553,0.00353553,0.03625
244,-0.00353553,0.00353553,0.036875
245,-0.00353553,0.00353553,0.0375
246,-0.00433013,0.0025,0.025
247,-0.00433013,0.0025,0.025625
248,-0.00433013,0.0025,0.02625
249,-0.00433013,0.0025,0.026875
250,-0.00433013,0.0025,0.0275
251,-0.00433013,0.0025,0.028125
252,-0.00433013,0.0025,0.02875
253,-0.00433013,0.0025,0.029375
254,-0.00433013,0.0025,0.03
255,-0.00433013,0.0025,0.030625
256,-0.00433013,0.0025,0.03125
257,-0.00433013,0.0025,0.031875
258,-0.00433013,0.0025,0.0325
259,-0.00433013,0.0025,0.033125
260,-0.00433013,0.0025,0.03375
261,-0.00433013,0.0025,0.034375
262,-0.00433013,0.0025,0.035
263,-0.00433013,0.0025,0.035625
264,-0.00433013,0.0025,0.03625
265,-0.00433013,0.0025,0.036875
266,-0.00433013,0.0025,0.0375
267,-0.00482963,0.0012941,0.025625
268,-0.00482963,0.0012941,0.02625
269,-0.00482963,0.0012941,0.026875
270,-0.00482963,0.0012941,0.0275
271,-0.00482963,0.0012941,0.028125
272,-0.00482963,0.0012941,0.02875
273,-0.00482963,0.0012941,0.029375
274,-0.00482963,0.0012941,0.03
275,-0.00482963,0.0012941,0.030625
276,-0.00482963,0.0012941,0.03125
277,-0.00482963,0.0012941,0.031875
278,-0.00482963,0.0012941,0.0325
279,-0.00482963,0.0012941,0.033125
280,-0.00482963,0.0012941,0.03375
281,-0.00482963,0.0012941,0.034375
282,-0.00482963,0.0012941,0.035
283,-0.00482963,0.0012941,0.035625
284,-0.00482963,0.0012941,0.03625
285,-0.00482963,0.0012941,0.036875
286,-0.00482963,0.0012941,0.0375
287,-0.00482963,0.0012941,0.038125
288,-0.00482963,-0.0012941,0.025625
289,-0.00482963,-0.0012941,0.02625
290,-0.00482963,-0.0012941,0.026875
291,-0.00482963,-0.0012941,0.0275
292,-0.00482963,-0.0012941,0.028125
293,-0.00482963,-0.0012941,0.02875
294,-0.00482963,-0.0012941,0.029375
295,-0.00482963,-0.0012941,0.03
296,-0.00482963,-0.0012941,0.030625
297,-0.00482963,-0.0012941,0.03125
298,-0.00482963,-0.0012941,0.031875
299,-0.00482963,-0.0012941,0.0325
300,-0.00482963,-0.0012941,0.033125
301,-0.00482963,-0.0012941,0.03375
302,-0.00482963,-0.0012941,0.034375
303,-0.00482963,-0.0012941,0.035
304,-0.00482963,-0.0012941,0.035625
305,-0.00482963,-0.0012941,0.03625
306,-0.00482963,-0.0012941,0.036875
307,-0.00482963,-0.0012941,0.0375
308,-0.00482963,-0.0012941,0.038125
309,-0.00433013,-0.0025,0.025625
310,-0.00433013,-0.0025,0.02625
311,-0.00433013,-0.0025,0.026875
312,-0.00433013,-0.0025,0.0275
313,-0.00433013,-0.0025,0.028125
314,-0.00433013,-0.0025,0.02875
315,-0.00433013,-0.0025,0.029375
316,-0.00433013,-0.0025,0.03
317,-0.00433013,-0.0025,0.030625
318,-0.00433013,-0.0025,0.03125
319,-0.00433013,-0.0025,0.031875
320,-0.00433013,-0.0025,0.0325
321,-0.00433013,-0.0025,0.033125
322,-0.00433013,-0.0025,0.03375
323,-0.00433013,-0.0025,0.034375
324,-0.00433013,-0.0025,0.035
325,-0.00433013,-0.0025,0.035625
326,-0.00433013,-0.0025,0.03625
327,-0.00433013,-0.0025,0.036875
328,-0.00433013,-0.0025,0.0375
329,-0.00433013,-0.0025,0.038125
330,-0.00353553,-0.00353553,0.025625
331,-0.00353553,-0.00353553,0.02625
332,-0.00353553,-0.00353553,0.026875
333,-0.00353553,-0.00353553,0.0275
334,-0.00353553,-0.00353553,0.028125
335,-0.00353553,-0.00353553,0.02875
336,-0.00353553,-0.00353553,0.029375
337,-0.00353553,-0.00353553,0.03
338,-0.00353553,-0.00353553,0.030625
339,-0.00353553,-0.00353553,0.03125
340,-0.00353553,-0.00353553,0.031875
341,-0.00353553,-0.00353553,0.0325
342,-0.00353553,-0.00353553,0.033125
343,-0.00353553,-0.00353553,0.03375
344,-0.00353553,-0.00353553,0.034375
345,-0.00353553,-0.00353553,0.035
346,-0.00353553,-0.00353553,0.035625
347,-0.00353553,-0.00353553,0.03625
348,-0.00353553,-0.00353553,0.036875
349,-0.00353553,-0.00353553,0.0375
350,-0.00353553,-0.00353553,0.038125
351,-0.0025,-0.00433013,0.025625
352,-0.0025,-0.00433013,0.02625
353,-0.0025,-0.00433013,0.026875
354,-0.0025,-0.00433013,0.0275
355,-0.0025,-0.00433013,0.028125
356,-0.0025,-0.00433013,0.02875
357,-0.0025,-0.00433013,0.029375
358,-0.0025,-0.00433013,0.03
359,-0.0025,-0.00433013,0.030625
360,-0.0025,-0.00433013,0.03125
361,-0.0025,-0.00433013,0.031875
362,-0.0025,-0.00433013,0.0325
363,-0.0025,-0.00433013,0.033125
364,-0.0025,-0.00433013,0.03375
365,-0.0025,-0.00433013,0.034375
366,-0.0025,-0.00433013,0.035
367,-0.0025,-0.00433013,0.035625
368,-0.0025,-0.00433013,0.03625
369,-0.0025,-0.00433013,0.036875
370,-0.0012941,-0.00482963,0.025625
371,-0.0012941,-0.00482963,0.02625
372,-0.0012941,-0.00482963,0.026875
373,-0.0012941,-0.00482963,0.0275
374,-0.0012941,-0.00482963,0.028125
375,-0.0012941,-0.00482963,0.02875
376,-0.0012941,-0.00482963,0.029375
377,-0.0012941,-0.00482963,0.03
378,-0.0012941,-0.00482963,0.030625
379,-0.0012941,-0.00482963,0.03125
380,-0.0012941,-0.00482963,0.031875
381,-0.0012941,-0.00482963,0.0325
382,-0.0012941,-0.00482963,0.033125
383,-0.0012941,-0.00482963,0.03375
384,-0.0012941,-0.00482963,0.034375
385,-0.0012941,-0.00482963,0.035
386,-0.0012941,-0.00482963,0.035625
387,-0.0012941,-0.00482963,0.03625
388,-0.0012941,-0.00482963,0.036875
389,0.0012941,-0.00482963,0.025625
390,0.0012941,-0.00482963,0.02625
391,0.0012941,-0.00482963,0.026875
392,0.0012941,-0.00482963,0.0275
393,0.0012941,-0.00482963,0.028125
394,0.0012941,-0.00482963,0.02875
395,0.0012941,-0.00482963,0.029375
396,0.0012941,-0.00482963,0.03
397,0.0012941,-0.00482963,0.030625
398,0.0012941,-0.00482963,0.03125
399,0.0012941,-0.00482963,0.031875
400,0.0012941,-0.00482963,0.0325
401,0.0012941,-0.00482963,0.033125
402,0.0012941,-0.00482963,0.03375
403,0.0012941,-0.00482963,0.034375
404,0.0012941,-0.00482963,0.035
405,0.0012941,-0.00482963,0.035625
406,0.0012941,-0.00482963,0.03625
407,0.0012941,-0.00482963,0.036875
408,0.0025,-0.00433013,0.025625
409,0.0025,-0.00433013,0.02625
410,0.0025,-0.00433013,0.026875
411,0.0025,-0.00433013,0.0275
412,0.0025,-0.00433013,0.028125
413,0.0025,-0.00433013,0.02875
414,0.0025,-0.00433013,0.029375
415,0.0025,-0.00433013,0.03
416,0.0025,-0.00433013,0.030625
417,0.0025,-0.00433013,0.03125
418,0.0025,-0.00433013,0.031875
419,0.0025,-0.00433013,0.0325
420,0.0025,-0.00433013,0.033125
421,0.0025,-0.00433013,0.03375
422,0.0025,-0.00433013,0.034375
423,0.0025,-0.00433013,0.035
424,0.0025,-0.00433013,0.035625
425,0.0025,-0.00433013,0.03625
426,0.0025,-0.00433013,0.036875
427,0.00353553,-0.00353553,0.025625
428,0.00353553,-0.00353553,0.02625
429,0.00353553,-0.00353553,0.026875
430,0.00353553,-0.00353553,0.0275
431,0.00353553,-0.00353553,0.028125
432,0.00353553,-0.00353553,0.02875
433,0.00353553,-0.00353553,0.029375
434,0.00353553,-0.00353553,0.03
435,0.00353553,-0.00353553,0.030625
436,0.00353553,-0.00353553,0.03125
437,0.00353553,-0.00353553,0.031875
438,0.00353553,-0.00353553,0.0325
439,0.00353553,-0.00353553,0.033125
440,0.00353553,-0.00353553,0.03375
441,0.00353553,-0.00353553,0.034375
442,0.00353553,-0.00353553,0.035
443,0.00353553,-0.00353553,0.035625
444,0.00353553,-0.00353553,0.03625
445,0.00353553,-0.00353553,0.036875
446,0.00433013,-0.0025,0.025625
447,0.00433013,-0.0025,0.02625
448,0.00433013,-0.0025,0.026875
449,0.00433013,-0.0025,0.0275
450,0.00433013,-0.0025,0.028125
451,0.00433013,-0.0025,0.02875
452,0.00433013,-0.0025,0.029375
453,0.00433013,-0.0025,0.03
454,0.00433013,-0.0025,0.030625
455,0.00433013,-0.0025,0.03125
456,0.00433013,-0.0025,0.031875
457,0.00433013,-0.0025,0.0325
458,0.00433013,-0.0025,0.033125
459,0.00433013,-0.0025,0.03375
460,0.00433013,-0.0025,0.034375
461,0.00433013,-0.0025,0.035
462,0.00433013,-0.0025,0.035625
463,0.00433013,-0.0025,0.03625
464,0.00433013,-0.0025,0.036875
465,0.00433013,-0.0025,0.0375
466,0.00482963,-0.0012941,0.025625
467,0.00482963,-0.0012941,0.02625
468,0.00482963,-0.0012941,0.026875
469,0.00482963,-0.0012941,0.0275
470,0.00482963,-0.0012941,0.028125
471,0.00482963,-0.0012941,0.02875
472,0.00482963,-0.0012941,0.029375
473,0.00482963,-0.0012941,0.03
474,0.00482963,-0.0012941,0.030625
475,0.00482963,-0.0012941,0.03125
476,0.00482963,-0.0012941,0.031875
477,0.00482963,-0.0012941,0.0325
478,0.00482963,-0.0012941,0.033125
479,0.00482963,-0.0012941,0.03375
480,0.00482963,-0.0012941,0.034375
481,0.00482963,-0.0012941,0.035
482,0.00482963,-0.0012941,0.035625
483,0.00482963,-0.0012941,0.03625
484,0.00482963,-0.0012941,0.036875
485,0.00482963,-0.0012941,0.0375
