PointID,X,Y,Z
163,0.0012941,0.00482963,0.01625
164,0.0012941,0.00482963,0.016875
165,0.0012941,0.00482963,0.0175
166,0.0012941,0.00482963,0.018125
167,0.0012941,0.00482963,0.01875
168,0.0012941,0.00482963,0.019375
169,0.0012941,0.00482963,0.02
170,0.0012941,0.00482963,0.020625
171,0.0012941,0.00482963,0.02125
172,0.0012941,0.00482963,0.021875
173,0.0012941,0.00482963,0.0225
174,0.0012941,0.00482963,0.023125
175,0.0012941,0.00482963,0.02375
176,0.0012941,0.00482963,0.024375
177,-0.0012941,0.00482963,0.011875
178,-0.0012941,0.00482963,0.0125
179,-0.0012941,0.00482963,0.013125
180,-0.0012941,0.00482963,0.01375
181,-0.0012941,0.00482963,0.014375
182,-0.0012941,0.00482963,0.015
183,-0.0012941,0.00482963,0.015625
184,-0.0012941,0.00482963,0.01625
185,-0.0012941,0.00482963,0.016875
186,-0.0012941,0.00482963,0.0175
187,-0.0012941,0.00482963,0.018125
188,-0.0012941,0.00482963,0.01875
189,-0.0012941,0.00482963,0.019375
190,-0.0012941,0.00482963,0.02
191,-0.0012941,0.00482963,0.020625
192,-0.0012941,0.00482963,0.02125
193,-0.0012941,0.00482963,0.021875
194,-0.0012941,0.00482963,0.0225
195,-0.0012941,0.00482963,0.023125
196,-0.0012941,0.00482963,0.02375
197,-0.0012941,0.00482963,0.024375
198,-0.0025,0.00433013,0.011875
199,-0.0025,0.00433013,0.0125
200,-0.0025,0.00433013,0.013125
201,-0.0025,0.00433013,0.01375
202,-0.0025,0.00433013,0.014375
203,-0.0025,0.00433013,0.015
204,-0.0025,0.00433013,0.015625
205,-0.0025,0.00433013,0.01625
206,-0.0025,0.00433013,0.016875
207,-0.0025,0.00433013,0.0175
208,-0.0025,0.00433013,0.018125
209,-0.0025,0.00433013,0.01875
210,-0.0025,0.00433013,0.019375
211,-0.0025,0.00433013,0.02
212,-0.0025,0.00433013,0.020625
213,-0.0025,0.00433013,0.02125
214,-0.0025,0.00433013,0.021875
215,-0.0025,0.00433013,0.0225
216,-0.0025,0.00433013,0.023125
217,-0.0025,0.00433013,0.02375
218,-0.0025,0.00433013,0.024375
219,-0.00353553,0.00353553,0.011875
220,-0.00353553,0.00353553,0.0125
221,-0.00353553,0.00353553,0.013125
222,-0.00353553,0.00353553,0.01375
223,-0.00353553,0.00353553,0.014375
224,-0.00353553,0.00353553,0.015
225,-0.00353553,0.00353553,0.015625
226,-0.00353553,0.00353553,0.01625
227,-0.00353553,0.00353553,0.016875
228,-0.00353553,0.00353553,0.0175
229,-0.00353553,0.00353553,0.018125
230,-0.00353553,0.00353553,0.01875
231,-0.00353553,0.00353553,0.019375
232,-0.00353553,0.00353553,0.02
233,-0.00353553,0.00353553,0.020625
234,-0.00353553,0.00353553,0.02125
235,-0.00353553,0.00353553,0.021875
236,-0.00353553,0.00353553,0.0225
237,-0.00353553,0.00353553,0.023125
238,-0.00353553,0.00353553,0.02375
239,-0.00353553,0.00353553,0.024375
240,-0.00433013,0.0025,0.011875
241,-0.00433013,0.0025,0.0125
242,-0.00433013,0.0025,0.013125
243,-0.00433013,0.0025,0.01375
244,-0.00433013,0.0025,0.014375
245,-0.00433013,0.0025,0.015
246,-0.00433013,0.0025,0.015625
247,-0.00433013,0.0025,0.01625
248,-0.00433013,0.0025,0.016875
249,-0.00433013,0.0025,0.0175
250,-0.00433013,0.0025,0.018125
251,-0.00433013,0.0025,0.01875
252,-0.00433013,0.0025,0.019375
253,-0.00433013,0.0025,0.02
254,-0.00433013,0.0025,0.020625
255,-0.00433013,0.0025,0.02125
256,-0.00433013,0.0025,0.021875
257,-0.00433013,0.0025,0.0225
258,-0.00433013,0.0025,0.023125
259,-0.00433013,0.0025,0.02375
260,-0.00433013,0.0025,0.024375
261,-0.00482963,0.0012941,0.011875
262,-0.00482963,0.0012941,0.0125
263,-0.00482963,0.0012941,0.013125
264,-0.00482963,0.0012941,0.01375
265,-0.00482963,0.0012941,0.014375
266,-0.00482963,0.0012941,0.015
267,-0.00482963,0.0012941,0.015625
268,-0.00482963,0.0012941,0.01625
269,-0.00482963,0.0012941,0.016875
270,-0.00482963,0.0012941,0.0175
271,-0.00482963,0.0012941,0.018125
272,-0.00482963,0.0012941,0.01875
273,-0.00482963,0.0012941,0.019375
274,-0.00482963,0.0012941,0.02
275,-0.00482963,0.0012941,0.020625
276,-0.00482963,0.0012941,0.02125
277,-0.00482963,0.0012941,0.021875
278,-0.00482963,0.0012941,0.0225
279,-0.00482963,0.0012941,0.023125
280,-0.00482963,0.0012941,0.02375
281,-0.00482963,0.0012941,0.024375
282,-0.00482963,0.0012941,0.025
283,-0.00482963,-0.0012941,0.0125
284,-0.00482963,-0.0012941,0.013125
285,-0.00482963,-0.0012941,0.01375
286,-0.00482963,-0.0012941,0.014375
287,-0.00482963,-0.0012941,0.015
288,-0.00482963,-0.0012941,0.015625
289,-0.00482963,-0.0012941,0.01625
290,-0.00482963,-0.0012941,0.016875
291,-0.00482963,-0.0012941,0.0175
292,-0.00482963,-0.0012941,0.018125
293,-0.00482963,-0.0012941,0.01875
294,-0.00482963,-0.0012941,0.019375
295,-0.00482963,-0.0012941,0.02
296,-0.00482963,-0.0012941,0.020625
297,-0.00482963,-0.0012941,0.02125
298,-0.00482963,-0.0012941,0.021875
299,-0.00482963,-0.0012941,0.0225
300,-0.00482963,-0.0012941,0.023125
301,-0.00482963,-0.0012941,0.02375
302,-0.00482963,-0.0012941,0.024375
303,-0.00482963,-0.0012941,0.025
304,-0.00433013,-0.0025,0.0125
305,-0.00433013,-0.0025,0.013125
306,-0.00433013,-0.0025,0.01375
307,-0.00433013,-0.0025,0.014375
308,-0.00433013,-0.0025,0.015
309,-0.00433013,-0.0025,0.015625
310,-0.00433013,-0.0025,0.01625
311,-0.00433013,-0.0025,0.016875
312,-0.00433013,-0.0025,0.0175
313,-0.00433013,-0.0025,0.018125
314,-0.00433013,-0.0025,0.01875
315,-0.00433013,-0.0025,0.019375
316,-0.00433013,-0.0025,0.02
317,-0.00433013,-0.0025,0.020625
318,-0.00433013,-0.0025,0.02125
319,-0.00433013,-0.0025,0.021875
320,-0.00433013,-0.0025,0.0225
321,-0.00433013,-0.0025,0.023125
322,-0.00433013,-0.0025,0.02375
323,-0.00433013,-0.0025,0.024375
324,-0.00433013,-0.0025,0.025
325,-0.00353553,-0.00353553,0.0125
326,-0.00353553,-0.00353553,0.013125
327,-0.00353553,-0.00353553,0.01375
328,-0.00353553,-0.00353553,0.014375
329,-0.00353553,-0.00353553,0.015
330,-0.00353553,-0.00353553,0.015625
331,-0.00353553,-0.00353553,0.01625
332,-0.00353553,-0.00353553,0.016875
333,-0.00353553,-0.00353553,0.0175
334,-0.00353553,-0.00353553,0.018125
335,-0.00353553,-0.00353553,0.01875
336,-0.00353553,-0.00353553,0.019375
337,-0.00353553,-0.00353553,0.02
338,-0.00353553,-0.00353553,0.020625
339,-0.00353553,-0.00353553,0.02125
340,-0.00353553,-0.00353553,0.021875
341,-0.00353553,-0.00353553,0.0225
342,-0.00353553,-0.00353553,0.023125
343,-0.00353553,-0.00353553,0.02375
344,-0.00353553,-0.00353553,0.024375
345,-0.00353553,-0.00353553,0.025
346,-0.0025,-0.00433013,0.0125
347,-0.0025,-0.00433013,0.013125
348,-0.0025,-0.00433013,0.01375
349,-0.0025,-0.00433013,0.014375
350,-0.0025,-0.00433013,0.015
351,-0.0025,-0.00433013,0.015625
352,-0.0025,-0.00433013,0.01625
353,-0.0025,-0.00433013,0.016875
354,-0.0025,-0.00433013,0.0175
355,-0.0025,-0.00433013,0.018125
356,-0.0025,-0.00433013,0.01875
357,-0.0025,-0.00433013,0.019375
358,-0.0025,-0.00433013,0.02
359,-0.0025,-0.00433013,0.020625
360,-0.0025,-0.00433013,0.02125
361,-0.0025,-0.00433013,0.021875
362,-0.0025,-0.00433013,0.0225
363,-0.0025,-0.00433013,0.023125
364,-0.0025,-0.00433013,0.02375
365,-0.0025,-0.00433013,0.024375
366,-0.0025,-0.00433013,0.025
367,-0.0012941,-0.00482963,0.011875
368,-0.0012941,-0.00482963,0.0125
369,-0.0012941,-0.00482963,0.013125
370,-0.0012941,-0.00482963,0.01375
371,-0.0012941,-0.00482963,0.014375
372,-0.0012941,-0.00482963,0.015
373,-0.0012941,-0.00482963,0.015625
374,-0.0012941,-0.00482963,0.01625
375,-0.0012941,-0.00482963,0.016875
376,-0.0012941,-0.00482963,0.0175
377,-0.0012941,-0.00482963,0.018125
378,-0.0012941,-0.00482963,0.01875
379,-0.0012941,-0.00482963,0.019375
380,-0.0012941,-0.00482963,0.02
381,-0.0012941,-0.00482963,0.020625
382,-0.0012941,-0.00482963,0.02125
383,-0.0012941,-0.00482963,0.021875
384,-0.0012941,-0.00482963,0.0225
385,-0.0012941,-0.00482963,0.023125
386,-0.0012941,-0.00482963,0.02375
387,-0.0012941,-0.00482963,0.024375
388,-0.0012941,-0.00482963,0.025
389,0.0012941,-0.00482963,0.011875
390,0.0012941,-0.00482963,0.0125
391,0.0012941,-0.00482963,0.013125
392,0.0012941,-0.00482963,0.01375
393,0.0012941,-0.00482963,0.014375
394,0.0012941,-0.00482963,0.015
395,0.0012941,-0.00482963,0.015625
396,0.0012941,-0.00482963,0.01625
397,0.0012941,-0.00482963,0.016875
398,0.0012941,-0.00482963,0.0175
399,0.0012941,-0.00482963,0.018125
400,0.0012941,-0.00482963,0.01875
401,0.0012941,-0.00482963,0.019375
402,0.0012941,-0.00482963,0.02
403,0.0012941,-0.00482963,0.020625
404,0.0012941,-0.00482963,0.02125
405,0.0012941,-0.00482963,0.021875
406,0.0012941,-0.00482963,0.0225
407,0.0012941,-0.00482963,0.023125
408,0.0012941,-0.00482963,0.02375
409,0.0012941,-0.00482963,0.024375
410,0.0012941,-0.00482963,0.025
411,0.0025,-0.00433013,0.011875
412,0.0025,-0.00433013,0.0125
413,0.0025,-0.00433013,0.013125
414,0.0025,-0.00433013,0.01375
415,0.0025,-0.00433013,0.014375
416,0.0025,-0.00433013,0.015
417,0.0025,-0.00433013,0.015625
418,0.0025,-0.00433013,0.01625
419,0.0025,-0.00433013,0.016875
420,0.0025,-0.00433013,0.0175
421,0.0025,-0.00433013,0.018125
422,0.0025,-0.00433013,0.01875
423,0.0025,-0.00433013,0.019375
424,0.0025,-0.00433013,0.02
425,0.0025,-0.00433013,0.020625
426,0.0025,-0.00433013,0.02125
427,0.0025,-0.00433013,0.021875
428,0.0025,-0.00433013,0.0225
429,0.0025,-0.00433013,0.023125
430,0.0025,-0.00433013,0.02375
431,0.0025,-0.00433013,0.024375
432,0.0025,-0.00433013,0.025
433,0.00353553,-0.00353553,0.011875
434,0.00353553,-0.00353553,0.0125
435,0.00353553,-0.00353553,0.013125
436,0.00353553,-0.00353553,0.01375
437,0.00353553,-0.00353553,0.014375
438,0.00353553,-0.00353553,0.015
439,0.00353553,-0.00353553,0.015625
440,0.00353553,-0.00353553,0.01625
441,0.00353553,-0.00353553,0.016875
442,0.00353553,-0.00353553,0.0175
443,0.00353553,-0.00353553,0.018125
444,0.00353553,-0.00353553,0.01875
445,0.00353553,-0.00353553,0.019375
446,0.00353553,-0.00353553,0.02
447,0.00353553,-0.00353553,0.020625
448,0.00353553,-0.00353553,0.02125
449,0.00353553,-0.00353553,0.021875
450,0.00353553,-0.00353553,0.0225
451,0.00353553,-0.00353553,0.023125
452,0.00353553,-0.00353553,0.02375
453,0.00353553,-0.00353553,0.024375
454,0.00353553,-0.00353553,0.025
455,0.00433013,-0.0025,0.013125
456,0.00433013,-0.0025,0.01375
457,0.00433013,-0.0025,0.014375
458,0.00433013,-0.0025,0.015
459,0.00433013,-0.0025,0.015625
460,0.00433013,-0.0025,0.01625
461,0.00433013,-0.0025,0.016875
462,0.00433013,-0.0025,0.0175
463,0.00433013,-0.0025,0.018125
464,0.00433013,-0.0025,0.01875
465,0.00433013,-0.0025,0.019375
466,0.00433013,-0.0025,0.02
467,0.00433013,-0.0025,0.020625
468,0.00433013,-0.0025,0.02125
469,0.00433013,-0.0025,0.021875
470,0.00433013,-0.0025,0.0225
471,0.00433013,-0.0025,0.023125
472,0.00433013,-0.0025,0.02375
473,0.00433013,-0.0025,0.024375
474,0.00433013,-0.0025,0.025
475,0.00482963,-0.0012941,0.013125
476,0.00482963,-0.0012941,0.01375
477,0.00482963,-0.0012941,0.014375
478,0.00482963,-0.0012941,0.015
479,0.00482963,-0.0012941,0.015625
480,0.00482963,-0.0012941,0.01625
481,0.00482963,-0.0012941,0.016875
482,0.00482963,-0.0012941,0.0175
483,0.00482963,-0.0012941,0.018125
484,0.00482963,-0.0012941,0.01875
485,0.00482963,-0.0012941,0.019375
486,0.00482963,-0.0012941,0.02
487,0.00482963,-0.0012941,0.020625
488,0.00482963,-0.0012941,0.02125
489,0.00482963,-0.0012941,0.021875
490,0.00482963,-0.0012941,0.0225
491,0.00482963,-0.0012941,0.023125
492,0.00482963,-0.0012941,0.02375
493,0.00482963,-0.0012941,0.024375
494,0.00482963,-0.0012941,0.025
