PointID,X,Y,Z
111,0,0.005,0.020625
112,0,0.005,0.02125
113,0,0.005,0.021875
114,0,0.005,0.0225
115,0,0.005,0.023125
116,0,0.005,0.02375
117,0,0.005,0.024375
118,0,0.005,0.025
119,0,0.005,0.025625
120,0,0.005,0.02625
121,0,0.005,0.026875
122,0,0.005,0.0275
123,0,0.005,0.028125
124,0,0.005,0.02875
125,0,0.005,0.029375
126,0,0.005,0.03
127,0,0.005,0.030625
128,0,0.005,0.03125
129,0,0.005,0.031875
130,0,0.005,0.0325
131,0,0.005,0.033125
132,0,0.005,0.03375
133,0,0.005,0.034375
134,0,0.005,0.035
135,0,0.005,0.035625
136,0,0.005,0.03625
137,0,0.005,0.036875
138,0,0.005,0.0375
139,0,0.005,0.038125
140,0,0.005,0.03875
141,0,0.005,0.039375
142,0,0.005,0.04
143,0,0.005,0.040625
144,0,0.005,0.04125
145,0,0.005,0.041875
146,0,0.005,0.0425
147,0,0.005,0.043125
148,0,0.005,0.04375
149,0,0.005,0.044375
150,0,0.005,0.045
151,0,0.005,0.045625
152,0,0.005,0.04625
153,0,0.005,0.046875
154,0,0.005,0.0475
155,0,0.005,0.048125
156,0,0.005,0.04875
157,0,0.005,0.049375
158,-0.005,0,0.000625
159,-0.005,0,0.00125
160,-0.005,0,0.001875
161,-0.005,0,0.0025
162,-0.005,0,0.003125
163,-0.005,0,0.00375
164,-0.005,0,0.004375
165,-0.005,0,0.005
166,-0.005,0,0.005625
167,-0.005,0,0.00625
168,-0.005,0,0.006875
169,-0.005,0,0.0075
170,-0.005,0,0.008125
171,-0.005,0,0.00875
172,-0.005,0,0.009375
173,-0.005,0,0.01
174,-0.005,0,0.010625
175,-0.005,0,0.01125
176,-0.005,0,0.011875
177,-0.005,0,0.0125
178,-0.005,0,0.013125
179,-0.005,0,0.01375
180,-0.005,0,0.014375
181,-0.005,0,0.015
182,-0.005,0,0.015625
183,-0.005,0,0.01625
184,-0.005,0,0.016875
185,-0.005,0,0.0175
186,-0.005,0,0.018125
187,-0.005,0,0.01875
188,-0.005,0,0.019375
189,-0.005,0,0.02
190,-0.005,0,0.020625
191,-0.005,0,0.02125
192,-0.005,0,0.021875
193,-0.005,0,0.0225
194,-0.005,0,0.023125
195,-0.005,0,0.02375
196,-0.005,0,0.024375
197,-0.005,0,0.025
198,-0.005,0,0.025625
199,-0.005,0,0.02625
200,-0.005,0,0.026875
201,-0.005,0,0.0275
202,-0.005,0,0.028125
203,-0.005,0,0.02875
204,-0.005,0,0.029375
205,-0.005,0,0.03
206,-0.005,0,0.030625
207,-0.005,0,0.03125
208,-0.005,0,0.031875
209,-0.005,0,0.0325
210,-0.005,0,0.033125
211,-0.005,0,0.03375
212,-0.005,0,0.034375
213,-0.005,0,0.035
214,-0.005,0,0.035625
215,-0.005,0,0.03625
216,-0.005,0,0.036875
217,-0.005,0,0.0375
218,-0.005,0,0.038125
219,-0.005,0,0.03875
220,-0.005,0,0.039375
221,-0.005,0,0.04
222,-0.005,0,0.040625
223,-0.005,0,0.04125
224,-0.005,0,0.041875
225,-0.005,0,0.0425
226,-0.005,0,0.043125
227,-0.005,0,0.04375
228,-0.005,0,0.044375
229,-0.005,0,0.045
230,-0.005,0,0.045625
231,-0.005,0,0.04625
232,-0.005,0,0.046875
233,-0.005,0,0.0475
234,-0.005,0,0.048125
235,-0.005,0,0.04875
236,-0.005,0,0.049375
237,0,-0.005,0.000625
238,0,-0.005,0.00125
239,0,-0.005,0.001875
240,0,-0.005,0.0025
241,0,-0.005,0.003125
242,0,-0.005,0.00375
243,0,-0.005,0.004375
244,0,-0.005,0.005
245,0,-0.005,0.005625
246,0,-0.005,0.00625
247,0,-0.005,0.006875
248,0,-0.005,0.0075
249,0,-0.005,0.008125
250,0,-0.005,0.00875
251,0,-0.005,0.009375
252,0,-0.005,0.01
253,0,-0.005,0.010625
254,0,-0.005,0.01125
255,0,-0.005,0.011875
256,0,-0.005,0.0125
257,0,-0.005,0.013125
258,0,-0.005,0.01375
259,0,-0.005,0.014375
260,0,-0.005,0.015
261,0,-0.005,0.015625
262,0,-0.005,0.01625
263,0,-0.005,0.016875
264,0,-0.005,0.0175
265,0,-0.005,0.018125
266,0,-0.005,0.01875
267,0,-0.005,0.019375
268,0,-0.005,0.02
269,0,-0.005,0.020625
270,0,-0.005,0.02125
271,0,-0.005,0.021875
272,0,-0.005,0.0225
273,0,-0.005,0.023125
274,0,-0.005,0.02375
275,0,-0.005,0.024375
276,0,-0.005,0.025
277,0,-0.005,0.025625
278,0,-0.005,0.02625
279,0,-0.005,0.026875
280,0,-0.005,0.0275
281,0,-0.005,0.028125
282,0,-0.005,0.02875
283,0,-0.005,0.029375
284,0,-0.005,0.03
285,0,-0.005,0.030625
286,0,-0.005,0.03125
287,0,-0.005,0.031875
288,0,-0.005,0.0325
289,0,-0.005,0.033125
290,0,-0.005,0.03375
291,0,-0.005,0.034375
292,0,-0.005,0.035
293,0,-0.005,0.035625
294,0,-0.005,0.03625
295,0,-0.005,0.036875
296,0,-0.005,0.0375
297,0,-0.005,0.038125
298,0,-0.005,0.03875
299,0,-0.005,0.039375
300,0,-0.005,0.04
301,0,-0.005,0.040625
302,0,-0.005,0.04125
303,0,-0.005,0.041875
304,0,-0.005,0.0425
305,0,-0.005,0.043125
306,0,-0.005,0.04375
307,0,-0.005,0.044375
308,0,-0.005,0.045
309,0,-0.005,0.045625
310,0,-0.005,0.04625
311,0,-0.005,0.046875
312,0,-0.005,0.0475
313,0,-0.005,0.048125
314,0,-0.005,0.04875
315,0,-0.005,0.049375
316,0.00482963,0.0012941,0.000625
317,0.00482963,0.0012941,0.00125
318,0.00482963,0.0012941,0.001875
319,0.00482963,0.0012941,0.0025
320,0.00482963,0.0012941,0.003125
321,0.00482963,0.0012941,0.00375
322,0.00482963,0.0012941,0.004375
323,0.00482963,0.0012941,0.005
324,0.00482963,0.0012941,0.005625
325,0.00482963,0.0012941,0.00625
326,0.00482963,0.0012941,0.006875
327,0.00482963,0.0012941,0.0075
328,0.00482963,0.0012941,0.008125
329,0.00482963,0.0012941,0.00875
330,0.00482963,0.0012941,0.009375
331,0.00482963,0.0012941,0.01
332,0.00482963,0.0012941,0.010625
333,0.00482963,0.0012941,0.01125
334,0.00482963,0.0012941,0.011875
335,0.00482963,0.0012941,0.0125
336,0.00482963,0.0012941,0.013125
337,0.00482963,0.0012941,0.01375
338,0.00482963,0.0012941,0.014375
339,0.00482963,0.0012941,0.015
340,0.00482963,0.0012941,0.015625
341,0.00482963,0.0012941,0.01625
342,0.00482963,0.0012941,0.016875
343,0.00482963,0.0012941,0.0175
344,0.00482963,0.0012941,0.018125
345,0.00482963,0.0012941,0.01875
346,0.00482963,0.0012941,0.019375
347,0.00482963,0.0012941,0.02
348,0.00482963,0.0012941,0.020625
349,0.00482963,0.0012941,0.02125
350,0.00482963,0.0012941,0.021875
351,0.00482963,0.0012941,0.0225
352,0.00482963,0.0012941,0.023125
353,0.00482963,0.0012941,0.02375
354,0.00482963,0.0012941,0.024375
355,0.00482963,0.0012941,0.025
356,0.00482963,0.0012941,0.025625
357,0.00482963,0.0012941,0.02625
358,0.00482963,0.0012941,0.026875
359,0.00482963,0.0012941,0.0275
360,0.00482963,0.0012941,0.028125
361,0.00482963,0.0012941,0.02875
362,0.00482963,0.0012941,0.029375
363,0.00482963,0.0012941,0.03
364,0.00482963,0.0012941,0.030625
365,0.00482963,0.0012941,0.03125
366,0.00482963,0.0012941,0.031875
367,0.00482963,0.0012941,0.0325
368,0.00482963,0.0012941,0.033125
369,0.00482963,0.0012941,0.03375
370,0.00482963,0.0012941,0.034375
371,0.00482963,0.0012941,0.035
372,0.00482963,0.0012941,0.035625
373,0.00482963,0.0012941,0.03625
374,0.00482963,0.0012941,0.036875
375,0.00482963,0.0012941,0.0375
376,0.00482963,0.0012941,0.038125
377,0.00482963,0.0012941,0.03875
378,0.00482963,0.0012941,0.039375
379,0.00482963,0.0012941,0.04
380,0.00482963,0.0012941,0.040625
381,0.00482963,0.0012941,0.04125
382,0.00482963,0.0012941,0.041875
383,0.00482963,0.0012941,0.0425
384,0.00482963,0.0012941,0.043125
385,0.00482963,0.0012941,0.04375
386,0.00482963,0.0012941,0.044375
387,0.00482963,0.0012941,0.045
388,0.00482963,0.0012941,0.045625
389,0.00482963,0.0012941,0.04625
390,0.00482963,0.0012941,0.046875
391,0.00482963,0.0012941,0.0475
392,0.00482963,0.0012941,0.048125
393,0.00482963,0.0012941,0.04875
394,0.00482963,0.0012941,0.049375
395,0.00433013,0.0025,0.000625
396,0.00433013,0.0025,0.00125
397,0.00433013,0.0025,0.001875
398,0.00433013,0.0025,0.0025
399,0.00433013,0.0025,0.003125
400,0.00433013,0.0025,0.00375
401,0.00433013,0.0025,0.004375
402,0.00433013,0.0025,0.005
403,0.00433013,0.0025,0.005625
404,0.00433013,0.0025,0.00625
405,0.00433013,0.0025,0.006875
406,0.00433013,0.0025,0.0075
407,0.00433013,0.0025,0.008125
408,0.00433013,0.0025,0.00875
409,0.00433013,0.0025,0.009375
410,0.00433013,0.0025,0.01
411,0.00433013,0.0025,0.010625
412,0.00433013,0.0025,0.01125
413,0.00433013,0.0025,0.011875
414,0.00433013,0.0025,0.0125
415,0.00433013,0.0025,0.013125
416,0.00433013,0.0025,0.01375
417,0.00433013,0.0025,0.014375
418,0.00433013,0.0025,0.015
419,0.00433013,0.0025,0.015625
420,0.00433013,0.0025,0.01625
421,0.00433013,0.0025,0.016875
422,0.00433013,0.0025,0.0175
423,0.00433013,0.0025,0.018125
424,0.00433013,0.0025,0.01875
425,0.00433013,0.0025,0.019375
426,0.00433013,0.0025,0.02
427,0.00433013,0.0025,0.020625
428,0.00433013,0.0025,0.02125
429,0.00433013,0.0025,0.021875
430,0.00433013,0.0025,0.0225
431,0.00433013,0.0025,0.023125
432,0.00433013,0.0025,0.02375
433,0.00433013,0.0025,0.024375
434,0.00433013,0.0025,0.025
435,0.00433013,0.0025,0.025625
436,0.00433013,0.0025,0.02625
437,0.00433013,0.0025,0.026875
438,0.00433013,0.0025,0.0275
439,0.00433013,0.0025,0.028125
440,0.00433013,0.0025,0.02875
441,0.00433013,0.0025,0.029375
442,0.00433013,0.0025,0.03
443,0.00433013,0.0025,0.030625
444,0.00433013,0.0025,0.03125
445,0.00433013,0.0025,0.031875
446,0.00433013,0.0025,0.0325
447,0.00433013,0.0025,0.033125
448,0.00433013,0.0025,0.03375
449,0.00433013,0.0025,0.034375
450,0.00433013,0.0025,0.035
451,0.00433013,0.0025,0.035625
452,0.00433013,0.0025,0.03625
453,0.00433013,0.0025,0.036875
454,0.00433013,0.0025,0.0375
455,0.00433013,0.0025,0.038125
456,0.00433013,0.0025,0.03875
457,0.00433013,0.0025,0.039375
458,0.00433013,0.0025,0.04
459,0.00433013,0.0025,0.040625
460,0.00433013,0.0025,0.04125
461,0.00433013,0.0025,0.041875
462,0.00433013,0.0025,0.0425
463,0.00433013,0.0025,0.043125
464,0.00433013,0.0025,0.04375
465,0.00433013,0.0025,0.044375
466,0.00433013,0.0025,0.045
467,0.00433013,0.0025,0.045625
468,0.00433013,0.0025,0.04625
469,0.00433013,0.0025,0.046875
470,0.00433013,0.0025,0.0475
471,0.00433013,0.0025,0.048125
472,0.00433013,0.0025,0.04875
473,0.00433013,0.0025,0.049375
474,0.00353553,0.00353553,0.000625
475,0.00353553,0.00353553,0.00125
476,0.00353553,0.00353553,0.001875
477,0.00353553,0.00353553,0.0025
478,0.00353553,0.00353553,0.003125
479,0.00353553,0.00353553,0.00375
480,0.00353553,0.00353553,0.004375
481,0.00353553,0.00353553,0.005
482,0.00353553,0.00353553,0.005625
483,0.00353553,0.00353553,0.00625
484,0.00353553,0.00353553,0.006875
485,0.00353553,0.00353553,0.0075
486,0.00353553,0.00353553,0.008125
487,0.00353553,0.00353553,0.00875
488,0.00353553,0.00353553,0.009375
489,0.00353553,0.00353553,0.01
490,0.00353553,0.00353553,0.010625
491,0.00353553,0.00353553,0.01125
492,0.00353553,0.00353553,0.011875
493,0.00353553,0.00353553,0.0125
494,0.00353553,0.00353553,0.013125
495,0.00353553,0.00353553,0.01375
496,0.00353553,0.00353553,0.014375
497,0.00353553,0.00353553,0.015
498,0.00353553,0.00353553,0.015625
499,0.00353553,0.00353553,0.01625
500,0.00353553,0.00353553,0.016875
501,0.00353553,0.00353553,0.0175
502,0.00353553,0.00353553,0.018125
503,0.00353553,0.00353553,0.01875
504,0.00353553,0.00353553,0.019375
505,0.00353553,0.00353553,0.02
506,0.00353553,0.00353553,0.020625
507,0.00353553,0.00353553,0.02125
508,0.00353553,0.00353553,0.021875
509,0.00353553,0.00353553,0.0225
510,0.00353553,0.00353553,0.023125
511,0.00353553,0.00353553,0.02375
512,0.00353553,0.00353553,0.024375
513,0.00353553,0.00353553,0.025
514,0.00353553,0.00353553,0.025625
515,0.00353553,0.00353553,0.02625
516,0.00353553,0.00353553,0.026875
517,0.00353553,0.00353553,0.0275
518,0.00353553,0.00353553,0.028125
519,0.00353553,0.00353553,0.02875
520,0.00353553,0.00353553,0.029375
521,0.00353553,0.00353553,0.03
522,0.00353553,0.00353553,0.030625
523,0.00353553,0.00353553,0.03125
524,0.00353553,0.00353553,0.031875
525,0.00353553,0.00353553,0.0325
526,0.00353553,0.00353553,0.033125
527,0.00353553,0.00353553,0.03375
528,0.00353553,0.00353553,0.034375
529,0.00353553,0.00353553,0.035
530,0.00353553,0.00353553,0.035625
531,0.00353553,0.00353553,0.03625
532,0.00353553,0.00353553,0.036875
533,0.00353553,0.00353553,0.0375
534,0.00353553,0.00353553,0.038125
535,0.00353553,0.00353553,0.03875
536,0.00353553,0.00353553,0.039375
537,0.00353553,0.00353553,0.04
538,0.00353553,0.00353553,0.040625
539,0.00353553,0.00353553,0.04125
540,0.00353553,0.00353553,0.041875
541,0.00353553,0.00353553,0.0425
542,0.00353553,0.00353553,0.043125
543,0.00353553,0.00353553,0.04375
544,0.00353553,0.00353553,0.044375
545,0.00353553,0.00353553,0.045
546,0.00353553,0.00353553,0.045625
547,0.00353553,0.00353553,0.04625
548,0.00353553,0.00353553,0.046875
549,0.00353553,0.00353553,0.0475
550,0.00353553,0.00353553,0.048125
551,0.00353553,0.00353553,0.04875
552,0.00353553,0.00353553,0.049375
553,0.0025,0.00433013,0.000625
554,0.0025,0.00433013,0.00125
555,0.0025,0.00433013,0.001875
556,0.0025,0.00433013,0.0025
557,0.0025,0.00433013,0.003125
558,0.0025,0.00433013,0.00375
559,0.0025,0.00433013,0.004375
560,0.0025,0.00433013,0.005
561,0.0025,0.00433013,0.005625
562,0.0025,0.00433013,0.00625
563,0.0025,0.00433013,0.006875
564,0.0025,0.00433013,0.0075
565,0.0025,0.00433013,0.008125
566,0.0025,0.00433013,0.00875
567,0.0025,0.00433013,0.009375
568,0.0025,0.00433013,0.01
569,0.0025,0.00433013,0.010625
570,0.0025,0.00433013,0.01125
571,0.0025,0.00433013,0.011875
572,0.0025,0.00433013,0.0125
573,0.0025,0.00433013,0.013125
574,0.0025,0.00433013,0.01375
575,0.0025,0.00433013,0.014375
576,0.0025,0.00433013,0.015
577,0.0025,0.00433013,0.015625
578,0.0025,0.00433013,0.01625
579,0.0025,0.00433013,0.016875
580,0.0025,0.00433013,0.0175
581,0.0025,0.00433013,0.018125
582,0.0025,0.00433013,0.01875
583,0.0025,0.00433013,0.019375
584,0.0025,0.00433013,0.02
585,0.0025,0.00433013,0.020625
586,0.0025,0.00433013,0.02125
587,0.0025,0.00433013,0.021875
588,0.0025,0.00433013,0.0225
589,0.0025,0.00433013,0.023125
590,0.0025,0.00433013,0.02375
591,0.0025,0.00433013,0.024375
592,0.0025,0.00433013,0.025
593,0.0025,0.00433013,0.025625
594,0.0025,0.00433013,0.02625
595,0.0025,0.00433013,0.026875
596,0.0025,0.00433013,0.0275
597,0.0025,0.00433013,0.028125
598,0.0025,0.00433013,0.02875
599,0.0025,0.00433013,0.029375
600,0.0025,0.00433013,0.03
601,0.0025,0.00433013,0.030625
602,0.0025,0.00433013,0.03125
603,0.0025,0.00433013,0.031875
604,0.0025,0.00433013,0.0325
605,0.0025,0.00433013,0.033125
606,0.0025,0.00433013,0.03375
607,0.0025,0.00433013,0.034375
608,0.0025,0.00433013,0.035
609,0.0025,0.00433013,0.035625
610,0.0025,0.00433013,0.03625
611,0.0025,0.00433013,0.036875
612,0.0025,0.00433013,0.0375
613,0.0025,0.00433013,0.038125
614,0.0025,0.00433013,0.03875
615,0.0025,0.00433013,0.039375
616,0.0025,0.00433013,0.04
617,0.0025,0.00433013,0.040625
618,0.0025,0.00433013,0.04125
619,0.0025,0.00433013,0.041875
620,0.0025,0.00433013,0.0425
621,0.0025,0.00433013,0.043125
622,0.0025,0.00433013,0.04375
623,0.0025,0.00433013,0.044375
624,0.0025,0.00433013,0.045
625,0.0025,0.00433013,0.045625
626,0.0025,0.00433013,0.04625
627,0.0025,0.00433013,0.046875
628,0.0025,0.00433013,0.0475
629,0.0025,0.00433013,0.048125
630,0.0025,0.00433013,0.04875
631,0.0025,0.00433013,0.049375
632,0.0012941,0.00482963,0.000625
633,0.0012941,0.00482963,0.00125
634,0.0012941,0.00482963,0.001875
635,0.0012941,0.00482963,0.0025
636,0.0012941,0.00482963,0.003125
637,0.0012941,0.00482963,0.00375
638,0.0012941,0.00482963,0.004375
639,0.0012941,0.00482963,0.005
640,0.0012941,0.00482963,0.005625
641,0.0012941,0.00482963,0.00625
642,0.0012941,0.00482963,0.006875
643,0.0012941,0.00482963,0.0075
644,0.0012941,0.00482963,0.008125
645,0.0012941,0.00482963,0.00875
646,0.0012941,0.00482963,0.009375
647,0.0012941,0.00482963,0.01
648,0.0012941,0.00482963,0.010625
649,0.0012941,0.00482963,0.01125
650,0.0012941,0.00482963,0.011875
651,0.0012941,0.00482963,0.0125
652,0.0012941,0.00482963,0.013125
653,0.0012941,0.00482963,0.01375
654,0.0012941,0.00482963,0.014375
655,0.0012941,0.00482963,0.015
656,0.0012941,0.00482963,0.015625
657,0.0012941,0.00482963,0.01625
658,0.0012941,0.00482963,0.016875
659,0.0012941,0.00482963,0.0175
660,0.0012941,0.00482963,0.018125
661,0.0012941,0.00482963,0.01875
662,0.0012941,0.00482963,0.019375
663,0.0012941,0.00482963,0.02
664,0.0012941,0.00482963,0.020625
665,0.0012941,0.00482963,0.02125
666,0.0012941,0.00482963,0.021875
667,0.0012941,0.00482963,0.0225
668,0.0012941,0.00482963,0.023125
669,0.0012941,0.00482963,0.02375
670,0.0012941,0.00482963,0.024375
671,0.0012941,0.00482963,0.025
672,0.0012941,0.00482963,0.025625
673,0.0012941,0.00482963,0.02625
674,0.0012941,0.00482963,0.026875
675,0.0012941,0.00482963,0.0275
676,0.0012941,0.00482963,0.028125
677,0.0012941,0.00482963,0.02875
678,0.0012941,0.00482963,0.029375
679,0.0012941,0.00482963,0.03
680,0.0012941,0.00482963,0.030625
681,0.0012941,0.00482963,0.03125
682,0.0012941,0.00482963,0.031875
683,0.0012941,0.00482963,0.0325
684,0.0012941,0.00482963,0.033125
685,0.0012941,0.00482963,0.03375
686,0.0012941,0.00482963,0.034375
687,0.0012941,0.00482963,0.035
688,0.0012941,0.00482963,0.035625
689,0.0012941,0.00482963,0.03625
690,0.0012941,0.00482963,0.036875
691,0.0012941,0.00482963,0.0375
692,0.0012941,0.00482963,0.038125
693,0.0012941,0.00482963,0.03875
694,0.0012941,0.00482963,0.039375
695,0.0012941,0.00482963,0.04
696,0.0012941,0.00482963,0.040625
697,0.0012941,0.00482963,0.04125
698,0.0012941,0.00482963,0.041875
699,0.0012941,0.00482963,0.0425
700,0.0012941,0.00482963,0.043125
701,0.0012941,0.00482963,0.04375
702,0.0012941,0.00482963,0.044375
703,0.0012941,0.00482963,0.045
704,0.0012941,0.00482963,0.045625
705,0.0012941,0.00482963,0.04625
706,0.0012941,0.00482963,0.046875
707,0.0012941,0.00482963,0.0475
708,0.0012941,0.00482963,0.048125
709,0.0012941,0.00482963,0.04875
710,0.0012941,0.00482963,0.049375
711,-0.0012941,0.00482963,0.000625
712,-0.0012941,0.00482963,0.00125
713,-0.0012941,0.00482963,0.001875
714,-0.0012941,0.00482963,0.0025
715,-0.0012941,0.00482963,0.003125
716,-0.0012941,0.00482963,0.00375
717,-0.0012941,0.00482963,0.004375
718,-0.0012941,0.00482963,0.005
719,-0.0012941,0.00482963,0.005625
720,-0.0012941,0.00482963,0.00625
721,-0.0012941,0.00482963,0.006875
722,-0.0012941,0.00482963,0.0075
723,-0.0012941,0.00482963,0.008125
724,-0.0012941,0.00482963,0.00875
725,-0.0012941,0.00482963,0.009375
726,-0.0012941,0.00482963,0.01
727,-0.0012941,0.00482963,0.010625
728,-0.0012941,0.00482963,0.01125
729,-0.0012941,0.00482963,0.011875
730,-0.0012941,0.00482963,0.0125
731,-0.0012941,0.00482963,0.013125
732,-0.0012941,0.00482963,0.01375
733,-0.0012941,0.00482963,0.014375
734,-0.0012941,0.00482963,0.015
735,-0.0012941,0.00482963,0.015625
736,-0.0012941,0.00482963,0.01625
737,-0.0012941,0.00482963,0.016875
738,-0.0012941,0.00482963,0.0175
739,-0.0012941,0.00482963,0.018125
740,-0.0012941,0.00482963,0.01875
741,-0.0012941,0.00482963,0.019375
742,-0.0012941,0.00482963,0.02
743,-0.0012941,0.00482963,0.020625
744,-0.0012941,0.00482963,0.02125
745,-0.0012941,0.00482963,0.021875
746,-0.0012941,0.00482963,0.0225
747,-0.0012941,0.00482963,0.023125
748,-0.0012941,0.00482963,0.02375
749,-0.0012941,0.00482963,0.024375
750,-0.0012941,0.00482963,0.025
751,-0.0012941,0.00482963,0.025625
752,-0.0012941,0.00482963,0.02625
753,-0.0012941,0.00482963,0.026875
754,-0.0012941,0.00482963,0.0275
755,-0.0012941,0.00482963,0.028125
756,-0.0012941,0.00482963,0.02875
757,-0.0012941,0.00482963,0.029375
758,-0.0012941,0.00482963,0.03
759,-0.0012941,0.00482963,0.030625
760,-0.0012941,0.00482963,0.03125
761,-0.0012941,0.00482963,0.031875
762,-0.0012941,0.00482963,0.0325
763,-0.0012941,0.00482963,0.033125
764,-0.0012941,0.00482963,0.03375
765,-0.0012941,0.00482963,0.034375
766,-0.0012941,0.00482963,0.035
767,-0.0012941,0.00482963,0.035625
768,-0.0012941,0.00482963,0.03625
769,-0.0012941,0.00482963,0.036875
770,-0.0012941,0.00482963,0.0375
771,-0.0012941,0.00482963,0.038125
772,-0.0012941,0.00482963,0.03875
773,-0.0012941,0.00482963,0.039375
774,-0.0012941,0.00482963,0.04
775,-0.0012941,0.00482963,0.040625
776,-0.0012941,0.00482963,0.04125
777,-0.0012941,0.00482963,0.041875
778,-0.0012941,0.00482963,0.0425
779,-0.0012941,0.00482963,0.043125
780,-0.0012941,0.00482963,0.04375
781,-0.0012941,0.00482963,0.044375
782,-0.0012941,0.00482963,0.045
783,-0.0012941,0.00482963,0.045625
784,-0.0012941,0.00482963,0.04625
785,-0.0012941,0.00482963,0.046875
786,-0.0012941,0.00482963,0.0475
787,-0.0012941,0.00482963,0.048125
788,-0.0012941,0.00482963,0.04875
789,-0.0012941,0.00482963,0.049375
790,-0.0025,0.00433013,0.000625
791,-0.0025,0.00433013,0.00125
792,-0.0025,0.00433013,0.001875
793,-0.0025,0.00433013,0.0025
794,-0.0025,0.00433013,0.003125
795,-0.0025,0.00433013,0.00375
796,-0.0025,0.00433013,0.004375
797,-0.0025,0.00433013,0.005
798,-0.0025,0.00433013,0.005625
799,-0.0025,0.00433013,0.00625
800,-0.0025,0.00433013,0.006875
801,-0.0025,0.00433013,0.0075
802,-0.0025,0.00433013,0.008125
803,-0.0025,0.00433013,0.00875
804,-0.0025,0.00433013,0.009375
805,-0.0025,0.00433013,0.01
806,-0.0025,0.00433013,0.010625
807,-0.0025,0.00433013,0.01125
808,-0.0025,0.00433013,0.011875
809,-0.0025,0.00433013,0.0125
810,-0.0025,0.00433013,0.013125
811,-0.0025,0.00433013,0.01375
812,-0.0025,0.00433013,0.014375
813,-0.0025,0.00433013,0.015
814,-0.0025,0.00433013,0.015625
815,-0.0025,0.00433013,0.01625
816,-0.0025,0.00433013,0.016875
817,-0.0025,0.00433013,0.0175
818,-0.0025,0.00433013,0.018125
819,-0.0025,0.00433013,0.01875
820,-0.0025,0.00433013,0.019375
821,-0.0025,0.00433013,0.02
822,-0.0025,0.00433013,0.020625
823,-0.0025,0.00433013,0.02125
824,-0.0025,0.00433013,0.021875
825,-0.0025,0.00433013,0.0225
826,-0.0025,0.00433013,0.023125
827,-0.0025,0.00433013,0.02375
828,-0.0025,0.00433013,0.024375
829,-0.0025,0.00433013,0.025
830,-0.0025,0.00433013,0.025625
831,-0.0025,0.00433013,0.02625
832,-0.0025,0.00433013,0.026875
833,-0.0025,0.00433013,0.0275
834,-0.0025,0.00433013,0.028125
835,-0.0025,0.00433013,0.02875
